,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,category,WiFi,RestaurantsTakeOut,Alcohol,BikeParking,RestaurantsReservations,OutdoorSeating,RestaurantsDelivery,RestaurantsPriceRange2,RestaurantsAttire,NoiseLevel,HasTV,RestaurantsGoodForGroups,GoodForKids
4740,-OxDX2fPQLYi6ChW2Z6xxQ,Fresh On Bloor,326 Bloor Street W,Toronto,ON,M5S 1W5,43.666920899999994,-79.40346600000001,3.5,289,"Vegan, Vegetarian, Restaurants",u'no',True,u'full_bar',True,True,False,False,2,u'casual',u'loud',False,True,True
4741,-qlzh0zJlHSt2u8Ulwy1eA,Patachou Patisserie,835 St Clair Avenue W,Toronto,ON,M6C 1C2,43.680316,-79.4318587,4.0,4,"Bakeries, Food",,,,,,,,2,,,,,
4742,t65yfB9v9fqlhAkLnnUXdg,Pho U,398 Parliament Street,Toronto,ON,M5A 0A4,43.6616589,-79.36707559999999,3.5,35,"Vietnamese, Chinese, Restaurants",u'no',True,u'none',True,True,False,True,1,u'casual',u'average',False,False,True
4743,XOkqRJBS6HwTVlrCACAZFw,Queen Mother Cafe,208 Queen Street W,Toronto,ON,M5V 1Z2,43.6503804,-79.3891296,3.5,261,"Asian Fusion, Thai, Restaurants, Pakistani",u'free',True,u'full_bar',True,True,True,False,2,u'casual',u'average',True,True,False
4744,WRkyYsX0h1_PJxyu3TS8ZA,Cantina,1288 Dundas Street W,Toronto,ON,M6J 1X7,43.649582200000005,-79.4256294,4.0,8,"Italian, Restaurants",,,,,,,,,,,,,
4745,_bFa74TrJyBr94DUYVITxA,Tian Yuan Station,"3250 Midland Avenue, Unit G116",Toronto,ON,M1V 0C4,43.8048019342,-79.2880095541,2.5,16,"Desserts, Food",,True,,True,,,,2,,,,,
4746,nnZ-lcVrh0Cgz13aJvZQ6g,Chilango Taco,9 Milvan Drive,Toronto,ON,M9L 1Y9,43.7512433,-79.5520022,4.5,3,"Mexican, Fast Food, Restaurants",,,,,,,,,,,,,
4747,M28FGxlpihDrbPCuTfUB6w,Mother's Dumplings,804 Danforth Avenue,Toronto,ON,M4J 1L2,43.6797484,-79.3415818,3.0,29,"Chinese, Restaurants",u'no',True,u'beer_and_wine',True,True,True,True,2,'casual',u'average',True,True,True
4748,DQCsLrEHsDuRduZSVLgXMQ,Baskin Robbins,552 Danforth Avenue,Toronto,ON,M4K 1P8,43.67861679999999,-79.3476998,4.5,4,"Custom Cakes, Ice Cream & Frozen Yogurt, Food, Desserts",'no',True,,True,,,,1,,,,,
4749,LTnVQ0cIUGUa7foCqrJ27g,Gong Cha Tea,5449 Yonge Street,Toronto,ON,M2N 5S1,43.777294399999995,-79.41462709999999,3.5,72,"Cafes, Restaurants, Food, Tea Rooms",u'free',True,u'none',True,False,False,False,1,'casual','average',True,True,True
4750,vOdFaWm5VgenJODzk_nIQg,Spicy Grill Indo Pak Cuisine,291 Augusta Ave,Toronto,ON,M5T 3A9,43.6563207,-79.40256219999999,2.5,7,"Indian, Pakistani, Restaurants",,True,u'none',,,True,True,2,,u'average',False,,
4751,XYyJ-hDPVrfJzLt4eeqO4Q,Beaches Natural Foods,1947 Queen Street E,Toronto,ON,M4L 1H7,43.669386100000004,-79.3025366,4.0,6,"Specialty Food, Shopping, Food, Health Markets",,,,True,,,,1,,,,,
4752,KOAYl73BQ-2tQe0Q-SA9jQ,Blowfish Restaurant & Sake Bar,668 King Street W,Toronto,ON,M5V 1M7,43.644132488400004,-79.40250352560001,3.5,110,"Restaurants, Seafood, Japanese",u'free',True,u'full_bar',False,True,False,False,3,u'dressy',u'loud',False,True,False
4753,kDFeGBX1vWiDyJXMYRL0_A,The Rex Hotel Jazz & Blues Bar,194 Queen Street W,Toronto,ON,M5V 1Z1,43.650561200000006,-79.3884301,3.5,130,"Nightlife, Bars, Jazz & Blues, Event Planning & Services, Restaurants, Hotels, Hotels & Travel, Arts & Entertainment, Pubs, Music Venues",u'free',,u'full_bar',True,False,True,,2,,u'very_loud',True,True,False
4754,q9kVbGaUwsalkhyFJdNQ0Q,Aroma Espresso Bar,120 Lynn Williams Street,Toronto,ON,M6K 3P6,43.6389539047,-79.4178445594,3.0,44,"Cafes, Restaurants",u'free',True,u'none',True,False,True,False,2,u'casual',u'average',True,True,True
4755,ebVPLAeD7FZ2VzY5ryOCxw,Eli's Table,"9421 Jane St, Unit 123",Toronto,ON,L6A 4J3,43.836467,-79.533506,4.0,89,"Middle Eastern, Restaurants, Halal, Mediterranean",u'no',True,u'none',True,True,False,True,1,u'casual',u'average',True,True,True
4756,W-rtsGVJBl5C-HkCyQYH0w,Magic Oven,302 Eglinton Avenue W,Toronto,ON,M4R 1B2,43.704856899999996,-79.4082264,3.0,14,"Restaurants, Pizza",u'free',True,,,,,True,2,u'casual',,,,True
4757,xUsYf7lB0bi1zGEw41-aTw,Stoke Stack Barbecue,176 Wicksteed Avenue,Toronto,ON,M4G 2B6,43.712476200000005,-79.3530658,4.5,3,"Food, Barbeque, Restaurants, Food Trucks",,,,,False,True,False,3,,,,True,True
4758,0NWSNT_zx4BsxyQg_nSWJA,Noah's Natural Foods,2395 Yonge Street,Toronto,ON,M4P 3H1,43.709906,-79.39902070000001,3.0,14,"Food, Specialty Food, Shopping, Health Markets",,,,,,,,3,,,,,
4759,CZp4cikdlgE0lcvNiGrNIg,McDonald's,1045 Pape Avenue,Toronto,ON,M4K 3W3,43.6898039,-79.3486356,2.5,11,"Fast Food, Restaurants, Burgers",'free',True,u'none',True,False,False,False,1,'casual','loud',True,True,True
4760,PlYrlj86zAYljZTRCBSZ3A,Nom Nom Nom Poutine,707 Dundas Street W,Toronto,ON,M5T 2W6,43.6520696113,-79.4047858939,4.5,80,"Restaurants, Creperies, Poutineries, French, Street Vendors, Food",u'free',True,u'none',True,False,True,True,1,u'casual',u'average',False,True,True
4761,Me7-yOkG9MDBQN1QNmiXmw,Paris Croissant Bakery Cafe,595 Bay Street,Toronto,ON,M5G 2C2,43.6561839937,-79.3830938637,4.5,7,"Food, Delicatessen, Coffee & Tea, Bakeries",u'free',True,,True,,False,False,1,,,,,
4762,k6mO6XUiWs3jPnWbxADUzw,Starbucks,"1320 Castlefield Avenue, Building D",Toronto,ON,M6B 4B3,43.6986585571,-79.46230170850001,2.0,3,"Coffee & Tea, Food",'free',True,,True,,False,,2,,,,,
4763,Ph-ZxS3WrhwjlIC07fo-Aw,Bagnet Bros,3522 Bathurst St,Toronto,ON,M6A 2C7,43.7291571,-79.43248,4.5,7,"Restaurants, Filipino",u'free',True,,,True,,False,2,,,,True,True
4764,nSOgxiB_jd-4lhfdpBYFiA,Gu-mi Restaurant,"1801 Lawrence Ave E, Unit 16-18",Toronto,ON,M1R 2X9,43.741529783999994,-79.30552164550001,2.5,10,"Korean, Japanese, Restaurants",,True,u'full_bar',,,False,,2,u'casual',,,True,
4765,0cXP1HGWMtKoxcmUR4KSjg,Kid Lee,100 King Street W,Toronto,ON,M9N 1L3,43.6487084957,-79.3814887517,4.0,69,"Food Court, Singaporean, Restaurants, Asian Fusion",'no',True,u'none',,False,False,False,2,,,False,True,False
4766,VkdUpbDrxaPGdNXpWpKh9Q,Love Chix,1588 Dupont Street,Toronto,ON,M6P 3S6,43.665198861899995,-79.4542748405,4.0,33,"Chicken Shop, Restaurants",u'free',True,u'full_bar',True,True,True,True,2,'casual',u'average',True,True,True
4767,JwHp9IMXe56eTc5pjofJgQ,Nomé Izakaya,4 O'Neill Road,Toronto,ON,M3C 0E1,43.733534999999996,-79.3452181,4.0,32,"Sushi Bars, Tapas Bars, Bars, Restaurants, Nightlife",,True,u'beer_and_wine',True,True,True,False,,,,True,True,
4768,wiuhohHv4fP2LY5yogv-vQ,D-Spot Dessert Cafe & Bistro,51 Lebovic Avenue,Toronto,ON,M1L 0H2,43.722846999999994,-79.289387,3.5,101,"Desserts, Restaurants, Food, Cafes",u'no',True,u'none',False,True,False,False,2,'casual','average',True,True,True
4769,lY5qUygrtcv91IZbIRafPA,Vit Beo,858 Bloor Street W,Toronto,ON,M6G 1M2,43.6623822,-79.4243452,3.5,25,"Restaurants, Vietnamese",,,,,,,,,,,,,False
4770,Hj_pXjhl-J2yjpJX-vyeMA,Black Briik Restobar,1077 Bloor St W,Toronto,ON,M6H 1M5,43.6600933783,-79.4331375137,4.5,33,"Nightlife, Bars, Canadian (New), Restaurants",'free',True,'full_bar',False,True,False,False,2,'casual',u'average',True,True,False
4771,WVzCMOvn9MnEwTC20GmIWg,Mad Mexican,405 Jane Street,Toronto,ON,M6S 2E2,43.658616200000004,-79.4881352,3.0,82,"Mexican, Restaurants",'free',True,u'full_bar',True,True,False,False,2,'casual',u'loud',False,True,True
4772,CNrbvdH2DsnWOu9vHxiKAQ,Leonard's Family Restaurant,220 Laird Drive,Toronto,ON,M4G 2H4,43.7123304,-79.36443680000001,2.5,12,"American (Traditional), Restaurants, Breakfast & Brunch",'free',True,,True,True,,False,2,u'casual',,True,True,True
4773,9GKi6rHN_0FRdcVahyIOXQ,Oyster Boy,872 Queen Street W,Toronto,ON,M6J 1G3,43.6452243475,-79.4143338792,4.0,171,"Restaurants, Seafood, Event Planning & Services, Caterers",u'no',True,u'full_bar',True,True,False,False,3,u'casual',u'average',False,True,False
4774,Ft060vaLmEQqHxVBK_6kkA,Hung Fok BBQ Gourmet,3030 Don Mills Road,Toronto,ON,M2J,43.7857392633,-79.3521449783,3.5,4,"Dim Sum, Chinese, Ethnic Food, Restaurants, Barbeque, Specialty Food, Imported Food, Food",,,,,,,,,u'casual',,,,
4775,zQRgTsipvU36PrEuC2pjaw,Burrito Boyz,3803 Lakeshore Boulevard W,Toronto,ON,M8W 1R2,43.592326799999995,-79.54214259999999,4.0,33,"Restaurants, Mexican",'no',True,u'none',True,False,False,False,1,u'casual','average',True,False,True
4776,UUlp5Pkpq7w5pOiX6esJ9Q,Pizzaiolo,123 Spadina Avenue,Toronto,ON,M5V 2K8,43.6471851,-79.3954536,3.0,11,"Vegan, Food Delivery Services, Restaurants, Food, Gluten-Free, Pizza, Italian",,True,'none',True,False,False,True,1,u'casual',,False,True,True
4777,U3A716YhAWFkyURKcfUo7A,Cosmic Treats,207 Augusta Avenue,Toronto,ON,M5T 2L4,43.654062200000006,-79.40147859999999,4.0,99,"Restaurants, American (Traditional), Vegan, Food, Ice Cream & Frozen Yogurt, Bakeries, Breakfast & Brunch, Desserts",'free',True,u'full_bar',True,True,True,False,2,u'casual',u'average',False,True,True
4778,av8IudUXe91QRrUQvIXhDA,Caribbean Wave,"875 Milner Avenue, Suite 106",Toronto,ON,M1B 5N6,43.799614047,-79.1947895514,3.5,53,"Caribbean, Restaurants",u'no',True,u'full_bar',False,False,False,False,1,u'casual',u'average',True,True,True
4779,M8jzd1hpwI8p0JqcBCINZw,Alice Fazooli's,294 Adelaide Street W,Toronto,ON,M5V 1P6,43.6477016,-79.3908876,3.0,29,"Restaurants, Italian",u'free',False,u'full_bar',,True,True,False,2,u'casual',u'average',False,True,False
4780,_5XClj4E5VCIsEscbrrPKg,LoPan,503 College Street,Toronto,ON,M6G 1A5,43.655848999999996,-79.4098724,4.0,22,"Bars, Nightlife, Chinese, Restaurants, Cocktail Bars, Asian Fusion",,True,u'full_bar',True,False,False,False,3,'casual',u'loud',False,False,False
4781,Fj7ZQ3N2hGK7C9phNPkGpg,Waterfront Deli,"12 Queens Quay W, Suite 102",Toronto,ON,M5J 2V7,43.642138,-79.37579000000001,4.0,15,"Chinese, Burgers, Sandwiches, Delis, Restaurants, Hot Dogs",u'free',True,'none',True,False,False,True,1,'casual',u'quiet',True,False,True
4782,N4KJ6bPenS3AcK3_8UG0Ug,Crepe It Up,91 Front Street E,Toronto,ON,M5E 1C2,43.6489232,-79.37172259999998,3.5,26,"Breakfast & Brunch, Creperies, Restaurants",u'no',True,u'none',True,False,True,False,1,u'casual',u'loud',False,False,True
4783,aMWcnH5b5_B2tlquZnLBHw,Happy Noodle,5443 Yonge Street,Toronto,ON,M2N 5S3,43.7770279,-79.41476209999999,4.0,13,"Chinese, Restaurants, Vietnamese",u'no',True,u'none',,True,False,False,1,u'casual',u'average',False,False,True
4784,Dnq4w6ajMifZFFTIR5cGxw,Dante's Inferno Paninoteca,1151 Davenport Road,Toronto,ON,M6H 2G4,43.6745351,-79.43165090000001,4.5,26,"Italian, Restaurants, Sandwiches, Pizza",,True,'none',False,False,False,True,2,u'casual',u'quiet',True,False,True
4785,ba6X1r0Fl1v19yvNmWMeVA,Bourbon Street Grill,220 Yonge St,Toronto,ON,M5B,43.654064399999996,-79.3806966,3.5,11,"Cajun/Creole, Restaurants",u'no',True,u'none',,False,False,False,1,u'casual',u'loud',False,True,True
4786,91gV85a7SWXlQkAqg_M2aA,Robyn's Cookies,3215 Yonge Street,Toronto,ON,M4N 2L3,43.728197200000004,-79.402794,4.5,7,"Desserts, Food",,True,,,,,,2,,,,,
4787,kHImmakLajiL6wYOBg55uQ,Bay Burger,770 Bay Street,Toronto,ON,M5G 1N6,43.6601367,-79.3858692,4.0,4,"Restaurants, Burgers, Halal",u'free',True,u'none',True,True,True,True,,,,False,,
4788,0H0L1HJ9NTdTQYGqY0dcww,Pizzaville,85 Laird Avenue,Toronto,ON,M4G 3V1,43.7052968,-79.3614429,2.5,10,"Restaurants, Pizza",u'free',True,u'none',,False,False,True,2,'casual',u'average',True,False,True
4789,Y0NkII8gne1QEJbUCBi2tg,The Burger's Priest,212 Adelaide Street W,Toronto,ON,M5H 1W7,43.648493461499996,-79.3875788086,3.5,122,"Restaurants, Burgers",u'no',True,'none',True,False,False,True,2,'casual',u'average',False,True,True
4790,u0YqV9eoMDVdYxMegrSxqw,Pili Pili,1960 Lawrence Avenue E,Toronto,ON,M1R 2Z1,43.7450057,-79.2984151,4.5,35,"African, Restaurants, Indian",u'no',True,'none',False,False,True,False,2,u'casual',u'quiet',True,False,True
4791,d9A5lhFHOBvEw-BxSYnWOA,Song Cook's Corean Chilli,681 Bloor St W,Toronto,ON,M6G 1L3,43.66374570000001,-79.41645190000001,4.0,4,"Korean, Restaurants",u'no',True,,True,True,False,True,1,u'casual',u'average',True,True,True
4792,XY0EnXHhMwmHpG7Pp1rU3w,Aroma Espresso Bar,"220 Yonge Street, Unit  1",Toronto,ON,M5B 2L7,43.653714,-79.380044,3.0,22,"Breakfast & Brunch, Cafes, Restaurants, Fast Food",u'free',True,u'none',True,False,False,False,2,u'casual',u'loud',False,True,True
4793,n6spiTwr-ilpKNGg2eCkgQ,The Second Cup,"750 Spadina Avenue, Unit 5",Toronto,ON,M5S 2J2,43.6664195,-79.4039092,2.5,3,"Bakeries, Coffee & Tea, Food",,True,,True,,,,1,,,,,
4794,2EY3L3lUFUBWu-4uVgzgqw,Ritz Caribbean Foods,1542 Jane Street,Toronto,ON,M9N 2R5,43.6978153,-79.5026788,4.0,6,"Caribbean, Restaurants",,True,u'none',True,False,False,False,1,u'casual',u'average',True,True,True
4795,il0KaZSBr4df20vEU-QZ0Q,Smokin Hick's BarBQ,"3342 Danforth Avenue, Unit 1",Toronto,ON,M1L 1E2,43.693595,-79.2775919,3.0,7,"Barbeque, Restaurants, Fast Food",u'no',,u'none',,,False,,,u'casual',,True,,
4796,B-_lsTh8uZx98Fe_esk1aw,Brant House,522 King St W,Toronto,ON,M5V 1L7,43.645081700000006,-79.3974485,2.5,51,"Restaurants, American (New), Bars, Nightlife, Lounges, Canadian (New)",u'no',False,u'full_bar',,True,False,False,3,u'dressy',u'very_loud',True,True,False
4797,so0r9bIwUeguiAWOe4uuSA,Sammich,811 Queen Street W,Toronto,ON,M6J 1G1,43.646084684099996,-79.4090060145,4.5,8,"Salad, Restaurants, Food, Sandwiches",,True,u'none',True,False,False,True,1,u'casual',u'quiet',False,True,True
4798,ujvwI2lE-gbzGrEt1WSdhQ,The Kingston Social House,1427 Kingston Road,Toronto,ON,M1N,43.6872405,-79.27138000000001,4.0,4,"Bars, Breakfast & Brunch, Nightlife, Lounges, Event Planning & Services, Tapas Bars, Pop-Up Restaurants, Social Clubs, Public Services & Government, Food, Restaurants, Arts & Entertainment, Community Centers",u'free',False,u'full_bar',True,True,False,False,,,,False,,
4799,c7aifX_T8ztb35YlL-pcuw,Independent City Market,301 College Street,Toronto,ON,M5T 1S2,43.657485286800004,-79.4015761432,3.0,5,"Restaurants, Specialty Food, Food, Grocery, Seafood",,True,,True,,,,2,,,,,
4800,_L5M_qDbdfpy6ryCDJjlmg,Dounia Restaurant,"1331 Warden Avenue, Unit 1",Toronto,ON,M1R 5A8,43.754713,-79.298538,4.0,4,"Middle Eastern, Restaurants, Lebanese",,,,,,,,,,,,,
4801,Sc4pUTYgI7FQb1i8aa0csg,Churrasco of St Clair,679 St Clair Ave W,Toronto,ON,M6C 1A7,43.6816291,-79.425331,3.5,39,"Barbeque, Restaurants, Portuguese",u'no',True,u'none',True,False,False,False,2,u'casual',u'average',False,False,True
4802,jiebXm8vAI3xJPG7nj23HQ,Markaz Grill & Shisha Lounge,222 Richmond Street West,Toronto,ON,M5V 1V6,43.649763,-79.38818140000001,3.0,10,"Hookah Bars, Nightlife, Bars, Middle Eastern, Halal, Restaurants",u'free',True,u'none',,True,True,True,2,u'casual',u'quiet',False,True,False
4803,VtQIAj8eXvHqc_8MtMMGwg,Afghan Cuisine,"66 Overlea Boulevard, Unit 62",Toronto,ON,M4H 1C4,43.7080443,-79.3429693,4.0,38,"Persian/Iranian, Halal, Afghan, Restaurants",'no',True,'none',False,False,False,True,2,u'casual',u'average',True,True,True
4804,Xhf3nW6UahoVpRMkVUlnJA,Te Aro,983 Queen Street E,Toronto,ON,M4M 1K2,43.661339579499995,-79.3383130385,4.0,157,"Restaurants, Coffee & Tea, Cafes, Food",u'free',True,u'none',True,False,True,False,1,u'casual',u'average',False,True,True
4805,3hAdWcV7GMYTEkCCf3KKIQ,The Beer Store,904 Dufferin Street,Toronto,ON,M6H 4A9,43.657602000000004,-79.4368166,3.0,5,"Food, Beer, Wine & Spirits",,,,True,,,,2,,,,,
4806,HPmQPrWMnPaMDlddiNpkBw,Starbucks,"2151 St Clair Avenue W, Suite 108",Toronto,ON,M6N 1K5,43.6711006222,-79.47327449779999,2.5,8,"Food, Coffee & Tea",'free',True,,True,,True,,2,,,,,
4807,ZobB_ZrgLrxwikCNA6Txxw,Sing Sing BBQ House,366 Broadview Ave,Toronto,ON,M4M 2H1,43.6653934,-79.352591,2.5,3,"Restaurants, Barbeque",,True,,,False,False,False,,'casual',,,True,True
4808,Pr8Qdo1BOMwQFtmITK5NTg,Mr Greek Mediterranean Grill,1000 Finch Avenue W,Toronto,ON,M3J 2V5,43.7690717,-79.46931479999999,2.0,11,"Restaurants, Mediterranean",u'no',True,u'beer_and_wine',False,True,False,True,2,u'casual',u'average',True,True,False
4809,Ozv8Hi0TP9oWbvsPc1EoCg,McDonald's,2781 Dufferin Street,Toronto,ON,M6B 3R9,43.7049477884,-79.4522543611,1.0,7,"Restaurants, Fast Food, Burgers",'free',True,,,False,,False,1,,,,True,True
4810,aOsukY70PAJgzz0_ul3PMQ,Easy Drink Easy Go,5423 Yonge Street,Toronto,ON,M2N 5R6,43.7763347,-79.4144252,4.0,34,"Desserts, Coffee & Tea, Food",u'free',True,,True,,False,,1,,,,,
4811,vlT0hItbmwjAMQsExUcymg,Soul Cafe,23 Spring Garden Avenue,Toronto,ON,M2N 7M2,43.7644729,-79.410352,3.5,15,"Food, Restaurants, Desserts, Cafes",,True,,,False,False,False,2,,,False,True,False
4812,FVMsFMfPkzQn7bLXZ8d6aA,When The Pig Came Home,3035 Dundas Street W,Toronto,ON,M6P 2S7,43.6653185,-79.47058630000001,4.5,33,"Specialty Food, Sandwiches, Restaurants, Delicatessen, Food, Meat Shops",'no',True,,True,False,False,False,2,'casual',u'average',False,False,True
4813,Ijh1AcbH-F3CyhYT_5qL8Q,Indian Grill,108 Ossington Avenue,Toronto,ON,M6J 2Z4,43.6465679,-79.4199105,4.5,65,"Restaurants, Food, Indian",'free',True,u'full_bar',True,True,False,True,2,'casual',u'quiet',True,True,True
4814,VEPGew9ggS4FNM5_zD6naA,La Vizziata gelateria & dessert bar,2986 Dundas Street W,Toronto,ON,M6P 1Z2,43.66558920000001,-79.4690507,4.0,22,"Coffee & Tea, Ice Cream & Frozen Yogurt, Food, Desserts",u'free',True,,True,,True,,2,,,,,
4815,L7EWjxpoyRYAbQABWnCGbw,Thai Chef Panda,1512 Queen Street W,Toronto,ON,M6R 1A1,43.6402389,-79.4384537,3.0,4,"Chinese, Thai, Restaurants",,True,,,,,True,2,,,,,
4816,0kB69ewW3BVse8EhU4kxrQ,Delysees,66 Wellington Street W,Toronto,ON,M5J 2W4,43.647221,-79.38036600000001,4.5,158,"Specialty Food, Food, Patisserie/Cake Shop, Macarons, Bakeries",,True,'none',True,,,True,2,,,,,
4817,PM5vkmr8FqOIWE0pe3C2Fw,Morals Village Hot Pot Downtown,436 Dundas Street W,Toronto,ON,M5T 1G7,43.653551799999995,-79.3956639,3.5,101,"Chinese, Restaurants, Hot Pot",u'free',False,'none',True,True,False,False,3,u'casual',u'loud',False,True,True
4818,FVgaLPmq88zX0mT5NJPFgw,Alice's Place,554 Parliament Street,Toronto,ON,M4X 1P7,43.6669665,-79.36906479999999,4.0,4,"Pubs, Fast Food, Nightlife, Bars, Restaurants, Karaoke",,,u'full_bar',True,True,True,,2,,u'average',True,True,
4819,VJHZxXBd7k9A8cQ4j8Uvkg,Sweet Bliss Baking Company,1304 Queen Street E,Toronto,ON,M4L 1C4,43.6638455,-79.3281308,4.5,59,"Desserts, Bakeries, Food",,True,,True,,,False,1,,,,,
4820,-cT0YdN7xBpiu5JZ9c0IoQ,Banh Cuon Huong Que,"2708 Jane Street, Unit 3",Toronto,ON,M3L 1S4,43.74203320000001,-79.5143671,3.0,7,"Asian Fusion, Vietnamese, Restaurants",u'paid',True,,,True,,True,,,,,,True
4821,7lvogweL-b7av26TUOCf4w,Hey Noodles,5423 Yonge Street,Toronto,ON,M2N 5R6,43.776012,-79.414437,3.5,15,"Asian Fusion, Noodles, Restaurants, Chinese",u'free',True,u'none',True,False,True,True,2,'casual','average',False,False,True
4822,zo_z6lMRcwHqQF_Z1VZLpg,Starving Artist,1078 St Clair Ave W,Toronto,ON,M6E 1A5,43.6788900613,-79.4395868425,2.5,167,"Breakfast & Brunch, Restaurants",u'free',True,u'none',True,False,True,False,2,u'casual',u'average',False,True,True
4823,r9RInq9B_cT1raDM4bNE6Q,Truly India,979 O'Connor Drive,Toronto,ON,M4B 2T1,43.708465999999994,-79.310248,2.5,6,"Vegetarian, Restaurants, Indian",,,,,,,True,,,,,,
4824,KpFc2FXm7OXLhoKgKDNz2g,Brick Street Bread,255 Logan Avenue,Toronto,ON,M4M 3J2,43.6608780848,-79.3424910009,3.5,35,"Food, Bakeries",,True,,True,,,False,2,,,,,
4825,IadqIdtCMWk-MHvnZEgydw,Tim Hortons,171 E Liberty Street,Toronto,ON,M6K 3E7,43.63797329689999,-79.4185576603,3.5,13,"Coffee & Tea, Food, Donuts",'free',None,,True,,False,,1,,,,,
4826,7f7u1SxsbQTaPsHPPMw3bA,Juice & Java,"790 Bay Street, Unit 100",Toronto,ON,M5G 1N8,43.660380100000005,-79.38605679999999,2.5,3,"Juice Bars & Smoothies, Coffee & Tea, Food, Restaurants, Cafes",,,,,,False,,2,,,,,
4827,pMAZ2aDXn3DaTHWrVo3CSA,Jodhpore Club Indian Restaurant,33 Baldwin Street,Toronto,ON,M5T 1L1,43.6559229,-79.39342099999999,3.0,7,"Middle Eastern, Indian, Pakistani, Restaurants",,True,u'full_bar',,True,True,,2,u'casual',,,True,True
4828,Yt5gK4E9NqVa14WNiQdBlQ,Pho Nhi,"4002 Sheppard Avenue E, Unit 101",Toronto,ON,M1S 4R5,43.7836563478,-79.28793411699999,3.0,31,"Vietnamese, Restaurants",u'no',True,'none',True,True,False,False,2,'casual',u'quiet',True,True,True
4829,S2tS29tQqXPrLWP3iIxEsw,Richtree Market Restaurants,"220 Yonge St, Toronto Eaton Centre",Toronto,ON,M5B 2H1,43.6531243716,-79.3804693222,3.0,24,"American (New), Beer, Wine & Spirits, Canadian (New), Restaurants, Food, Specialty Food",u'no',True,u'none',,False,False,False,2,u'casual',u'loud',False,False,True
4830,VAhDMG64OqR3WNODHMhMtg,The Dog's Bollocks,817 Queen Street W,Toronto,ON,M6J 1G1,43.6460095,-79.4091212,3.0,72,"Canadian (New), Bars, Karaoke, Restaurants, Pubs, Nightlife",'no',True,u'full_bar',True,False,False,False,2,u'casual',u'loud',True,True,False
4831,dQojkooHaWvyCor5qcAS6Q,Peking Duck Kitchen,1 Glen Watford Avenue,Toronto,ON,M1S 2B7,43.7859729,-79.2760368,3.5,38,"Restaurants, Food, Specialty Food, Chinese",'no',True,,False,True,False,False,2,'casual',u'average',True,True,True
4832,9QgxFnsLqB1CHCA0F2bGzg,Hey Lucy,299 Carlton Street,Toronto,ON,M5A 2L2,43.66395,-79.3686058,3.5,43,"Italian, Pizza, Restaurants, Sandwiches, Breakfast & Brunch",'free',True,u'full_bar',True,True,True,False,2,u'casual','average',True,True,True
4833,FjTihEfjgq9dm3IJ7S888Q,Local 1794,1794 Danforth Avenue,Toronto,ON,M4C 1H8,43.6846013,-79.3188542,4.0,99,"Canadian (New), Gastropubs, Restaurants",u'free',True,'full_bar',True,True,True,False,2,'casual','average',True,True,False
4834,-ixX2y0syGy-YfFkJNn3ug,Hooked,888 Queen Street E,Toronto,ON,M4M 1J2,43.6604006982,-79.3434210794,4.5,27,"Seafood Markets, Food, Specialty Food",,True,,True,,,,2,,,,,
4835,hBqp4v9iKsM-6i56v0MBuQ,St. Louis Bar & Grill,"1800 Sheppard Ave. E., Unit 2016",Toronto,ON,M2J 5A7,43.777990100000004,-79.34409140000001,2.5,59,"Sports Bars, American (Traditional), Nightlife, Bars, Restaurants, Barbeque, Chicken Wings",u'no',True,u'full_bar',True,True,True,False,2,u'casual',u'loud',True,True,True
4836,sSF5bcijpDQJWNhUfTjrQQ,AG Macarons,709 The Queensway,Toronto,ON,M8Y 1L2,43.627550715299996,-79.5005753881,4.0,13,"Specialty Food, Macarons, Desserts, Food, Bakeries",,True,,True,,,False,2,,,,,
4837,Erf_MwkL0Gls3tCJvz41-A,180 Secondi,"21 Saint Clair Avenue W, Unit B",Toronto,ON,M4V 1K6,43.68766779999999,-79.39485859999999,4.5,35,"Restaurants, Pizza",u'free',True,u'beer_and_wine',True,True,True,True,2,u'casual',u'average',True,True,True
4838,CkncJJ9tKgsGULXTTKmfdw,309 Dhaba Indian Excellence,309 King Street W,Toronto,ON,M5V 1J5,43.6462487,-79.39045290000001,3.0,147,"Indian, Restaurants, Venues & Event Spaces, Event Planning & Services, Pakistani, Food, Food Delivery Services",u'free',True,u'full_bar',False,True,False,True,2,u'casual',u'average',True,True,True
4839,V4Ts6soin8p_WF2O-kqMRg,Thai Breeze,1466 Kingston Road,Toronto,ON,M1N 1R6,43.6883934,-79.26999649999999,2.0,9,"Thai, Restaurants",u'no',True,u'none',,False,False,True,2,u'casual',u'quiet',True,False,False
